Date,2020-11-25 14:00:57
Filename,STFMK-20201105-LW19-3184_20201125_140057_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
2.39975,0.0100394413,
2.4,-0.0071190321,
2.40025,-0.0062330654,
2.4005,0.0204045810,
2.40075,0.0039495267,
2.401,-0.0035329864,
2.40125,-0.0030649814,
2.4015,-0.0036562772,
2.40175,0.0054337336,
2.402,-0.0180166978,
2.40225,-0.0173961110,
2.4025,-0.0341952853,
2.40275,-0.0379541069,
2.403,-0.0557970852,
2.40325,-0.0262930896,
2.4035,-0.0024142992,
2.40375,0.0101721063,
2.404,-0.0091115208,
2.40425,-0.0133390501,
2.4045,0.0089227231,
2.40475,0.0072589666,
2.405,-0.0039376277,
2.40525,0.0084080286,
2.4055,-0.0045858263,
2.40575,0.0025454767,
2.406,0.0121237198,
2.40625,-0.0065240050,
2.4065,-0.0107152201,
2.40675,-0.0115392534,
2.407,-0.0260196161,
2.40725,-0.0311579350,
2.4075,0.0032845321,
2.40775,-0.0004195095,
2.408,-0.0192165188,
2.40825,-0.0151640438,
2.4085,0.0031214906,
2.40875,-0.0013481041,
2.409,-0.0113261230,
2.40925,0.0062780958,
2.4095,-0.0134722181,
2.40975,-0.0071488176,
2.41,0.0083468724,
2.41025,-0.0001378969,
2.4105,0.0193185341,
2.41075,0.0131818876,
2.411,-0.0026241248,
2.41125,0.0107769333,
2.4115,0.0267216954,
2.41175,0.0143536143,
2.412,0.0029744236,
2.41225,0.0043924139,
2.4125,0.0126548717,
2.41275,-0.0079176677,
2.413,0.0064481609,
2.41325,-0.0111076338,
2.4135,-0.0122266728,
2.41375,0.0016597202,
2.414,-0.0057244105,
2.41425,-0.0078771673,
2.4145,0.0038803080,
2.41475,0.0010461293,
2.415,0.0077203223,
2.41525,-0.0129748601,
2.4155,0.0121204276,
2.41575,0.0005193539,
2.416,0.0117126778,
2.41625,-0.0373183154,
2.4165,0.0129705779,
2.41675,-0.0177000612,
2.417,-0.0208278634,
2.41725,-0.0216472000,
2.4175,-0.0673937127,
2.41775,-0.0543404035,
2.418,-0.0503089949,
2.41825,-0.0057218065,
2.4185,-0.0177356377,
2.41875,-0.0100858752,
2.419,-0.0191392787,
2.41925,0.0067138467,
2.4195,-0.0130679598,
2.41975,-0.0057615922,
2.42,0.0006994623,
2.42025,0.0142140966,
2.4205,0.0023975258,
2.42075,-0.0045696106,
2.421,0.0127880657,
2.42125,0.0130691109,
2.4215,0.0136116510,
2.42175,0.0099775158,
2.422,-0.0047749132,
2.42225,0.0216009654,
2.4225,0.0103673469,
2.42275,0.0032712182,
2.423,-0.0126013858,
2.42325,0.0198491272,
2.4235,-0.0037081086,
2.42375,-0.0015476830,
2.424,-0.0061712647,
2.42425,-0.0083994260,
2.4245,-0.0066542691,
2.42475,-0.0149367144,
2.425,0.0017646046,
2.42525,0.0100108273,
2.4255,-0.0013183085,
2.42575,0.0017040984,
2.426,-0.0018602991,
2.42625,0.0101267062,
2.4265,0.0173823368,
2.42675,0.0067113917,
2.427,-0.0025850269,
2.42725,0.0124564413,
2.4275,0.0107083181,
2.42775,-0.0149793681,
2.428,0.0061195246,
2.42825,-0.0102614127,
2.4285,-0.0061365487,
2.42875,0.0023365086,
2.429,-0.0440208986,
2.42925,0.0059754010,
2.4295,-0.0122586396,
2.42975,-0.0090187611,
2.43,-0.0283355564,
2.43025,0.0126610156,
2.4305,0.0091993641,
2.43075,-0.0125623737,
2.431,-0.0022234393,
2.43125,0.0140852481,
2.4315,-0.0051713232,
2.43175,-0.0055253766,
2.432,0.0143073052,
2.43225,0.0024846101,
2.4325,0.0153875211,
2.43275,0.0013056641,
2.433,0.0164106749,
2.43325,0.0055048750,
2.4335,0.0186551791,
2.43375,-0.0091469772,
2.434,0.0013000063,
2.43425,-0.0017455522,
2.4345,0.0097567206,
2.43475,-0.0179013517,
2.435,-0.0127105806,
2.43525,-0.0048723249,
2.4355,-0.0179503765,
2.43575,-0.0144180227,
2.436,-0.0002810402,
2.43625,-0.0016363965,
2.4365,0.0095977634,
2.43675,-0.0021753933,
2.437,0.0094539868,
2.43725,0.0098085236,
2.4375,-0.0033735579,
2.43775,-0.0110405032,
2.438,-0.0194014311,
2.43825,-0.0363186188,
2.4385,-0.0368315354,
2.43875,-0.0261501484,
2.439,-0.0213228073,
2.43925,-0.0163534600,
2.4395,-0.0250234473,
2.43975,-0.0262487028,
2.44,-0.0146402083,
2.44025,-0.0018117683,
2.4405,-0.0926820338,
2.44075,-0.0078712236,
2.441,0.0123919025,
2.44125,0.0204222761,
2.4415,-0.0337060653,
2.44175,-0.0012749608,
2.442,0.0064660683,
2.44225,0.0067166816,
2.4425,-0.0286567546,
2.44275,0.0131391995,
2.443,-0.0024894613,
2.44325,0.0005314128,
2.4435,-0.0081564775,
2.44375,-0.0090573542,
2.444,0.0074809799,
2.44425,0.0129564516,
2.4445,-0.0187566951,
2.44475,-0.0248600449,
2.445,0.0148257157,
2.44525,0.0119767115,
2.4455,-0.0075013526,
2.44575,-0.0249891188,
2.446,-0.0023381812,
2.44625,-0.0159365572,
2.4465,-0.0089979302,
2.44675,0.0007898890,
2.447,0.0086996043,
2.44725,0.0072811828,
2.4475,0.0033423183,
2.44775,-0.0024693145,
2.448,0.0222714227,
2.44825,0.0072651561,
2.4485,-0.0130283758,
2.44875,-0.0016415659,
2.449,-0.0056037609,
2.44925,-0.0008728424,
2.4495,-0.0044800905,
2.44975,-0.0192155112,
2.45,0.0052855574,
2.45025,-0.0037999859,
2.4505,-0.0130552929,
2.45075,0.0013657468,
2.451,-0.0064112497,
2.45125,-0.0059260530,
2.4515,-0.0128909405,
2.45175,0.0119352387,
2.452,0.0109211914,
2.45225,0.0160021409,
2.4525,-0.0092269070,
2.45275,-0.0027614625,
2.453,0.0176162627,
2.45325,0.0009245047,
2.4535,-0.0021565489,
2.45375,0.0219679642,
2.454,0.0114922523,
2.45425,0.0075449212,
2.4545,0.0037385917,
2.45475,0.0240058079,
2.455,0.0039965222,
2.45525,0.0235879999,
2.4555,0.0035904460,
2.45575,0.0076227505,
2.456,0.0178216398,
2.45625,0.0119532067,
2.4565,-0.0365283303,
2.45675,-0.0065740575,
2.457,0.0036611985,
2.45725,-0.0018912879,
2.4575,0.0060657514,
2.45775,0.0153767271,
2.458,0.0121942498,
2.45825,0.0113682682,
2.4585,0.0060990350,
2.45875,0.0093270261,
2.459,-0.0151808318,
2.45925,0.0148956710,
2.4595,0.0013447672,
2.45975,0.0152660906,
2.46,0.0173144918,
2.46025,0.0033794485,
2.4605,0.0073590698,
2.46075,0.0247413870,
2.461,-0.0064422213,
2.46125,0.0032534800,
2.4615,0.0049642944,
2.46175,0.0154085718,
2.462,0.0057488126,
2.46225,-0.0038719680,
2.4625,-0.0347599760,
2.46275,0.0163344909,
2.463,0.0030540605,
2.46325,-0.0161375850,
2.4635,0.0107013099,
2.46375,0.0219386406,
2.464,0.0104319174,
2.46425,0.0078100590,
2.4645,0.0349842049,
2.46475,0.0260094069,
2.465,0.0166090839,
2.46525,0.0180435702,
2.4655,0.0316086449,
2.46575,0.0271594301,
2.466,0.0286925230,
2.46625,0.0084883766,
2.4665,0.0035578527,
2.46675,0.0156143019,
2.467,-0.0160212107,
2.46725,-0.0032171668,
2.4675,-0.0095585473,
2.46775,0.0110691525,
2.468,-0.0150762303,
2.46825,0.0176933203,
2.4685,0.0142415902,
2.46875,0.0164310243,
2.469,0.0178352632,
2.46925,0.0109549416,
2.4695,0.0175668970,
2.46975,0.0228724107,
2.47,0.0112107592,
2.47025,0.0056226002,
2.4705,0.0145571586,
2.47075,0.0106090792,
2.471,0.0094667990,
2.47125,0.0054666684,
2.4715,0.0175696053,
2.47175,0.0109661696,
2.472,-0.0082566701,
2.47225,-0.0022562991,
2.4725,0.0062246379,
2.47275,-0.0010173875,
2.473,0.0083567696,
2.47325,0.0191423781,
2.4735,0.0213543959,
2.47375,0.0128961084,
2.474,0.0125463158,
2.47425,0.0046123685,
2.4745,0.0063270354,
2.47475,0.0115175089,
2.475,-0.0122481389,
2.47525,-0.0042327791,
2.4755,0.0140877860,
2.47575,0.0216717180,
2.476,-0.0054336032,
2.47625,0.0127117708,
2.4765,0.0328460261,
2.47675,0.0092598116,
2.477,0.0242688358,
2.47725,0.0109887812,
2.4775,0.0040374119,
2.47775,-0.0060036331,
2.478,-0.0015661388,
2.47825,-0.0070254998,
2.4785,-0.0060937670,
2.47875,0.0067155575,
2.479,0.0032021687,
2.47925,-0.0149111506,
2.4795,-0.0066169775,
2.47975,0.0111791966,
2.48,-0.0047637951,
2.48025,0.0079059210,
2.4805,0.0173988082,
2.48075,0.0087880418,
2.481,-0.0006193740,
2.48125,0.0145469774,
2.4815,0.0123809557,
2.48175,0.0068200822,
2.482,0.0021826816,
2.48225,-0.0027790596,
2.4825,-0.0211206060,
2.48275,-0.0128518054,
2.483,-0.0208873078,
2.48325,-0.0325245671,
2.4835,-0.0066852896,
2.48375,-0.0028616455,
2.484,-0.0071319137,
2.48425,-0.0156200072,
2.4845,0.0046341298,
2.48475,-0.0005098140,
2.485,0.0014774497,
2.48525,0.0066888263,
2.4855,0.0204027221,
2.48575,0.0094480775,
2.486,-0.0006262067,
2.48625,0.0042476910,
2.4865,0.0169017855,
2.48675,0.0059612151,
2.487,-0.0111757964,
2.48725,0.0026845410,
2.4875,0.0119478861,
2.48775,0.0030540219,
2.488,-0.0203824565,
2.48825,-0.0128142200,
2.4885,0.0083996905,
2.48875,-0.0193633661,
2.489,-0.0191820264,
2.48925,-0.0057135290,
2.4895,0.0026838453,
2.48975,-0.0263860337,
2.49,-0.0057238415,
2.49025,0.0024327768,
2.4905,-0.0087673515,
2.49075,0.0043109641,
2.491,0.0115215573,
2.49125,-0.0089314384,
2.4915,0.0070869392,
2.49175,0.0024462845,
2.492,-0.0013289729,
2.49225,-0.0009153748,
2.4925,0.0142287938,
2.49275,-0.0078746732,
2.493,-0.0153130088,
2.49325,0.0022833613,
2.4935,-0.0083215311,
2.49375,-0.0232293811,
2.494,-0.0272075981,
2.49425,-0.0063803149,
2.4945,0.0039102514,
2.49475,-0.0068467343,
2.495,0.0110227689,
2.49525,0.0051994976,
2.4955,0.0045114513,
2.49575,0.0126905823,
2.496,-0.0057402556,
2.49625,0.0092117013,
2.4965,0.0211300775,
2.49675,-0.0126831830,
2.497,0.0016629822,
2.49725,0.0167052243,
2.4975,0.0100455238,
2.49775,-0.0018102728,
2.498,0.0004823774,
2.49825,-0.0001720843,
2.4985,0.0228766091,
2.49875,-0.0177535713,
2.499,-0.0055983528,
2.49925,0.0154277598,
2.4995,0.0133716054,
2.49975,-0.0121173253,
2.5,-0.0024601046,
2.50025,-0.0001304251,
2.5005,-0.0037279141,
2.50075,-0.0197288059,
2.501,-0.0428406373,
2.50125,-0.0201961212,
2.5015,0.0232932046,
2.50175,-0.0373229980,
2.502,-0.0531776622,
2.50225,0.0338390879,
2.5025,-0.0509183891,
2.50275,-0.0197366420,
2.503,-0.0059092236,
2.50325,-0.0635750741,
2.5035,0.0288616195,
2.50375,-0.0440415964,
2.504,-0.0187651403,
2.50425,0.0062263994,
2.5045,-0.0104247238,
2.50475,-0.0129694566,
2.505,-0.0589236245,
2.50525,-0.0618844293,
2.5055,0.0343068764,
2.50575,-0.0309332311,
2.506,0.0005379327,
2.50625,0.0032572355,
2.5065,0.0083034746,
2.50675,-0.0097600203,
2.507,0.0068876622,
2.50725,0.0188197419,
2.5075,0.0060804393,
2.50775,0.0039229952,
2.508,0.0064470363,
2.50825,0.0318292975,
2.5085,-0.0018140208,
2.50875,-0.0027340064,
2.509,0.0093450509,
2.50925,-0.0089261448,
2.5095,0.0158459712,
2.50975,0.0009623340,
2.51,-0.0311581884,
2.51025,0.0129340263,
2.5105,-0.0084268553,
2.51075,-0.0236260686,
2.511,0.0166159291,
2.51125,-0.0111935902,
2.5115,-0.0205393098,
2.51175,-0.0161417685,
2.512,0.0177417472,
2.51225,0.0078834798,
2.5125,0.0191432778,
2.51275,0.0125023481,
2.513,0.0051519470,
2.51325,0.0071270559,
2.5135,0.0227073114,
2.51375,-0.0078240233,
2.514,0.0074246861,
2.51425,0.0134801408,
2.5145,-0.0070800721,
2.51475,-0.0149270706,
2.515,0.0127105769,
2.51525,0.0009000736,
2.5155,-0.0262054168,
2.51575,-0.0287803710,
2.516,0.0062499009,
2.51625,-0.0110006630,
2.5165,0.0017208620,
2.51675,0.0040503275,
2.517,0.0133671090,
2.51725,0.0191290658,
2.5175,0.0202530641,
2.51775,-0.0073111141,
2.518,0.0233417377,
2.51825,0.0000726541,
2.5185,0.0039376132,
2.51875,-0.0059237694,
2.519,0.0143055255,
2.51925,-0.0032801153,
2.5195,-0.0144607499,
2.51975,-0.0142175090,
2.52,0.0076532713,
2.52025,0.0023291246,
2.5205,-0.0058475463,
2.52075,-0.0209182687,
2.521,-0.0084153013,
2.52125,-0.0234059691,
2.5215,-0.0302856397,
2.52175,-0.0345180221,
2.522,-0.0209341981,
2.52225,-0.0001084884,
2.5225,0.0148513522,
2.52275,-0.0364851207,
2.523,-0.0477825999,
2.52325,-0.0157075394,
2.5235,-0.1082796976,
2.52375,-0.0652612075,
2.524,-0.0139173195,
2.52425,-0.0265879929,
2.5245,-0.0139215346,
2.52475,0.0149972038,
2.525,-0.0102753295,
2.52525,-0.0252102837,
2.5255,-0.0053426120,
2.52575,-0.0034980113,
2.526,-0.0341817774,
2.52625,-0.0226100720,
2.5265,-0.0398991443,
2.52675,-0.0338304713,
2.527,-0.0009488500,
2.52725,-0.0046448698,
2.5275,-0.0349665284,
2.52775,-0.0155258514,
2.528,-0.0138173606,
2.52825,-0.0197818018,
2.5285,-0.0184885226,
2.52875,-0.0051693330,
2.529,0.0038694942,
2.52925,0.0022583466,
2.5295,-0.0036364978,
2.52975,0.0021103718,
2.53,0.0137867397,
2.53025,-0.0121519137,
2.5305,-0.0107659250,
2.53075,-0.0037720453,
2.531,-0.0025567557,
2.53125,-0.0038549725,
2.5315,-0.0219520591,
2.53175,-0.0187016632,
2.532,-0.0251618009,
2.53225,-0.0061114528,
2.5325,-0.0025970780,
2.53275,0.0008058217,
2.533,-0.0039026935,
2.53325,0.0015739335,
2.5335,0.0018926868,
2.53375,-0.0209517758,
2.534,-0.0159249306,
2.53425,0.0157040954,
2.5345,-0.0055128383,
2.53475,-0.0054979832,
2.535,-0.0021584195,
2.53525,-0.0111480821,
2.5355,-0.0339703485,
2.53575,-0.0021059220,
2.536,0.0015453453,
2.53625,-0.0164041929,
2.5365,-0.0152890142,
2.53675,-0.0126099875,
2.537,-0.0082754353,
2.53725,-0.0064307642,
2.5375,-0.0057042893,
2.53775,-0.0020795709,
2.538,0.0153148556,
2.53825,-0.0172750913,
2.5385,0.0019462097,
2.53875,0.0000102830,
2.539,0.0091841575,
2.53925,0.0021865380,
2.5395,0.0202876162,
2.53975,0.0083311433,
2.54,0.0083936322,
2.54025,0.0147093441,
2.5405,0.0018314060,
2.54075,0.0277652964,
2.541,0.0215214957,
2.54125,0.0044228146,
2.5415,0.0059843250,
2.54175,0.0159876477,
2.542,0.0081173182,
2.54225,0.0110423472,
2.5425,-0.0046860618,
2.54275,0.0094750104,
2.543,-0.0257580280,
2.54325,-0.0431380942,
2.5435,-0.0761718899,
2.54375,-0.0236885324,
2.544,-0.0114327967,
2.54425,0.0060643991,
2.5445,-0.0196375400,
2.54475,-0.0183120389,
2.545,-0.0129168751,
2.54525,0.0220351703,
2.5455,-0.0283434652,
2.54575,-0.0156069631,
2.546,0.0080518369,
2.54625,-0.0260238051,
2.5465,0.0123807900,
2.54675,0.0193058364,
2.547,-0.0153363645,
2.54725,-0.0186577681,
2.5475,-0.0014145749,
2.54775,-0.0072029978,
2.548,0.0005768622,
2.54825,0.0080629662,
2.5485,0.0059303995,
2.54875,0.0123655125,
2.549,0.0111274775,
2.54925,0.0052644131,
2.5495,0.0106872786,
2.54975,0.0181468874,
2.55,0.0225354396,
2.55025,0.0049165096,
2.5505,0.0314709581,
2.55075,0.0251479447,
2.551,0.0093422020,
2.55125,0.0121284071,
2.5515,0.0211059749,
2.55175,0.0084478492,
2.552,0.0208176263,
2.55225,0.0044833850,
2.5525,0.0170722026,
2.55275,0.0196906663,
2.553,0.0251520146,
2.55325,0.0085180542,
2.5535,0.0165450163,
2.55375,0.0213313140,
2.554,-0.0338604413,
2.55425,-0.0213106908,
2.5545,0.0112628080,
2.55475,0.0182754956,
2.555,0.0099426797,
2.55525,0.0166066233,
2.5555,0.0133523475,
2.55575,0.0032455903,
2.556,0.0145403706,
2.55625,0.0228060130,
2.5565,0.0145551637,
2.55675,0.0135600846,
2.557,0.0102879312,
2.55725,0.0267829020,
2.5575,0.0251124520,
2.55775,0.0134313861,
2.558,-0.0320596062,
2.55825,-0.0055406932,
2.5585,-0.0141056124,
2.55875,-0.0284989625,
2.559,-0.0363563411,
2.55925,-0.0166973360,
2.5595,0.0015133597,
2.55975,0.0212640036,
2.56,-0.0103149414,
2.56025,0.0121754324,
2.5605,0.0084497016,
2.56075,0.0186283998,
2.561,0.0219322182,
2.56125,0.0243202485,
2.5615,0.0239129700,
2.56175,0.0261771046,
2.562,0.0040074806,
2.56225,0.0179399606,
2.5625,0.0250541270,
2.56275,0.0135535458,
2.563,0.0122105014,
2.56325,0.0042094537,
2.5635,0.0087574115,
2.56375,-0.0019102403,
2.564,-0.0061339908,
2.56425,0.0030135494,
2.5645,0.0065140654,
2.56475,0.0020505805,
2.565,0.0080263549,
2.56525,0.0098510422,
2.5655,0.0136633068,
2.56575,0.0119433179,
2.566,0.0079733152,
2.56625,0.0059736869,
2.5665,0.0249193422,
2.56675,0.0252493694,
2.567,0.0091188485,
2.56725,0.0181086157,
2.5675,0.0117092710,
2.56775,0.0103313196,
2.568,-0.0016840312,
2.56825,0.0103673972,
2.5685,-0.0116823986,
2.56875,-0.0160760451,
2.569,-0.0170886125,
2.56925,-0.0000463155,
2.5695,0.0002498169,
2.56975,0.0010873228,
2.57,-0.0013444449,
2.57025,0.0020318171,
2.5705,0.0021904444,
2.57075,0.0081931222,
2.571,-0.0071723941,
2.57125,0.0112878447,
2.5715,0.0150366593,
2.57175,0.0063757324,
2.572,-0.0001498133,
2.57225,0.0254780166,
2.5725,0.0016820017,
2.57275,0.0010791041,
2.573,0.0123359272,
2.57325,0.0165996198,
2.5735,0.0190952960,
2.57375,0.0216158200,
2.574,-0.0115603264,
2.57425,0.0091160238,
2.5745,0.0138150007,
2.57475,-0.0081248851,
2.575,-0.0432566367,
2.57525,-0.0010575987,
2.5755,-0.0101804314,
2.57575,-0.0280489214,
2.576,0.0008300336,
2.57625,0.0078291958,
2.5765,0.0039733686,
2.57675,-0.0042905482,
2.577,0.0016407082,
2.57725,0.0099018067,
2.5775,0.0112772034,
2.57775,0.0078395093,
2.578,0.0104534552,
2.57825,0.0093533667,
2.5785,0.0179450195,
2.57875,0.0022229233,
2.579,-0.0153117208,
2.57925,0.0048811422,
2.5795,-0.0075548198,
2.57975,-0.0294866208,
2.58,-0.0217559468,
2.58025,-0.0114643397,
2.5805,-0.0084042028,
2.58075,0.0079065226,
2.581,0.0116215823,
2.58125,0.0099141253,
2.5815,0.0154854730,
2.58175,-0.0078791678,
2.582,0.0028481814,
2.58225,0.0264328513,
2.5825,0.0242643915,
2.58275,-0.0120792640,
2.583,0.0235025175,
2.58325,0.0141462125,
2.5835,0.0133256428,
2.58375,-0.0066530928,
2.584,0.0244250782,
2.58425,0.0149019482,
2.5845,0.0103813969,
2.58475,0.0105929226,
2.585,0.0051751500,
2.58525,0.0104109999,
2.5855,0.0107397791,
2.58575,0.0014198838,
2.586,-0.0111703342,
2.58625,0.0142381936,
2.5865,0.0015004870,
2.58675,-0.0029602433,
2.587,0.0154655222,
2.58725,0.0013900402,
2.5875,0.0147861447,
2.58775,0.0029495221,
2.588,0.0057197800,
2.58825,0.0310429204,
2.5885,0.0141034788,
2.58875,0.0091884285,
2.589,0.0142676570,
2.58925,0.0106504830,
2.5895,0.0080202222,
2.58975,-0.0069080330,
2.59,0.0182800405,
2.59025,0.0095553994,
2.5905,-0.0179786421,
2.59075,-0.0139242578,
2.591,0.0027721094,
2.59125,0.0068497481,
2.5915,-0.0085189575,
2.59175,0.0008436852,
2.592,0.0097164614,
2.59225,0.0242147576,
2.5925,0.0034655584,
2.59275,0.0192706455,
2.593,0.0196906328,
2.59325,0.0173982624,
2.5935,0.0058940500,
2.59375,0.0171332490,
2.594,0.0223745015,
2.59425,0.0151743852,
2.5945,0.0101112332,
2.59475,0.0022247252,
2.595,0.0189884771,
2.59525,0.0137539003,
2.5955,0.0091685755,
2.59575,-0.0015587683,
2.596,0.0310015492,
2.59625,0.0006415965,
2.5965,-0.0000321070,
2.59675,-0.0024560886,
2.597,0.0232527740,
2.59725,-0.0050820382,
2.5975,-0.0012497702,
2.59775,0.0201722514,
2.598,0.0109773111,
2.59825,0.0209731981,
2.5985,0.0116056446,
2.59875,0.0032247528,
2.599,0.0197036676,
2.59925,0.0161210988,
2.5995,0.0037870309,
2.59975,0.0039252355,
2.6,0.0080086095,
2.60025,-0.0035447991,
2.6005,-0.0061425194,
2.60075,-0.0057213497,
2.601,0.0005178210,
2.60125,-0.0270272866,
2.6015,-0.0246740356,
2.60175,-0.0228388384,
2.602,0.0062775896,
2.60225,-0.0000041008,
2.6025,-0.0030609753,
2.60275,0.0097392891,
2.603,0.0104007218,
2.60325,0.0032705548,
2.6035,0.0093908710,
2.60375,0.0002113921,
2.604,0.0089112306,
2.60425,0.0101275090,
2.6045,-0.0022387418,
2.60475,0.0135707855,
2.605,0.0216323584,
2.60525,0.0071490440,
2.6055,0.0014593152,
2.60575,0.0135187358,
2.606,0.0102016712,
2.60625,-0.0049687140,
2.6065,0.0019776369,
2.60675,-0.0024310544,
2.607,-0.0028991455,
2.60725,-0.0102851409,
2.6075,-0.0122141009,
2.60775,-0.0092542302,
2.608,-0.0026931600,
2.60825,-0.0217471849,
2.6085,-0.0064710439,
2.60875,-0.0041992087,
2.609,-0.0027046038,
2.60925,0.0053842226,
2.6095,-0.0043627401,
2.60975,-0.0099746650,
2.61,0.0014312477,
2.61025,-0.0153822098,
2.6105,-0.0095938202,
2.61075,-0.0049189315,
2.611,-0.0014283720,
2.61125,-0.0055705314,
2.6115,-0.0168650746,
2.61175,-0.0057892306,
2.612,-0.0095149605,
2.61225,-0.0193186030,
2.6125,-0.0149749825,
2.61275,-0.0127064800,
2.613,0.0024152333,
2.61325,-0.0052919025,
2.6135,-0.0190031007,
2.61375,-0.0034267732,
2.614,-0.0068670041,
2.61425,-0.0125218965,
2.6145,-0.0033189892,
2.61475,0.0149987154,
2.615,0.0019036464,
2.61525,-0.0115750078,
2.6155,-0.0006313985,
2.61575,-0.0024464098,
2.616,0.0012392114,
2.61625,-0.0104879737,
2.6165,-0.0259492174,
2.61675,0.0141817434,
2.617,0.0027954087,
2.61725,-0.0020550706,
2.6175,-0.0081806900,
2.61775,0.0005506830,
2.618,-0.0214183740,
2.61825,-0.0112256305,
2.6185,-0.0193086173,
2.61875,-0.0059048138,
2.619,-0.0089508910,
2.61925,-0.0103064524,
2.6195,-0.0041718250,
2.61975,0.0020885812,
2.62,-0.0018456666,
2.62025,-0.0164964180,
2.6205,-0.0100318138,
2.62075,-0.0030878454,
2.621,-0.0125861131,
2.62125,-0.0095452201,
2.6215,0.0072538983,
2.62175,-0.0145031586,
2.622,-0.0167523846,
2.62225,-0.0329600088,
2.6225,-0.0325762257,
2.62275,-0.0054877913,
2.623,-0.0052793026,
2.62325,-0.0171766132,
2.6235,-0.0020979964,
2.62375,0.0002743028,
2.624,-0.0118395891,
2.62425,-0.0031572429,
2.6245,0.0077482429,
2.62475,0.0027049941,
2.625,0.0112615172,
2.62525,0.0115954215,
2.6255,0.0160302632,
2.62575,0.0039254678,
2.626,-0.0176700819,
2.62625,-0.0029390613,
2.6265,0.0061089713,
2.62675,0.0083159395,
2.627,0.0108507406,
2.62725,0.0019707847,
2.6275,0.0033236067,
2.62775,0.0065394114,
2.628,-0.0378004014,
2.62825,-0.0463598296,
2.6285,-0.0850287452,
2.62875,-0.0057573859,
2.629,-0.0606857017,
2.62925,0.0408387929,
2.6295,-0.0336481109,
2.62975,-0.0649213642,
2.63,-0.0318947062,
2.63025,-0.0033298482,
2.6305,-0.0083704134,
2.63075,0.0062539778,
2.631,0.0093231555,
2.63125,-0.0266672894,
2.6315,0.0043819007,
2.63175,0.0145130660,
2.632,-0.0098151676,
2.63225,0.0086817537,
2.6325,0.0108299358,
2.63275,-0.0012669589,
2.633,-0.0070443265,
2.63325,-0.0249101873,
2.6335,0.0033660787,
2.63375,0.0039717085,
2.634,-0.0049812691,
2.63425,0.0112495190,
2.6345,0.0021204681,
2.63475,0.0094177444,
2.635,-0.0195318051,
2.63525,-0.0051680878,
2.6355,0.0126811955,
2.63575,0.0095343478,
2.636,0.0139394598,
2.63625,0.0139243891,
2.6365,0.0297998749,
2.63675,0.0135260113,
2.637,-0.0006017252,
2.63725,0.0208494458,
2.6375,0.0213139970,
2.63775,0.0036536090,
2.638,-0.0110857273,
2.63825,0.0073780036,
2.6385,0.0156630557,
2.63875,0.0113197174,
2.639,-0.0072843991,
2.63925,0.0108468886,
2.6395,0.0126428483,
2.63975,-0.0038900331,
2.64,-0.0418112502,
2.64025,0.0131700616,
2.6405,0.0098910499,
2.64075,0.0016132661,
2.641,0.0095597524,
2.64125,0.0037878305,
2.6415,0.0109191108,
2.64175,0.0104722120,
2.642,0.0189066026,
2.64225,0.0139921643,
2.6425,0.0173542034,
2.64275,0.0156100187,
2.643,0.0145645635,
2.64325,0.0085727861,
2.6435,0.0091962498,
2.64375,-0.0089200856,
2.644,-0.0128950235,
2.64425,0.0069794999,
2.6445,0.0161996223,
2.64475,-0.0079028383,
2.645,-0.0209237076,
2.64525,0.0135590192,
2.6455,0.0068873717,
2.64575,0.0087601012,
2.646,-0.0097248983,
2.64625,0.0260559730,
2.6465,-0.0077482224,
2.64675,0.0024103585,
2.647,0.0170143712,
2.64725,0.0168166123,
2.6475,0.0099066086,
2.64775,0.0094843563,
2.648,0.0108641367,
2.64825,0.0201898627,
2.6485,0.0192872398,
2.64875,0.0176783632,
2.649,0.0030321607,
2.64925,0.0094886031,
2.6495,0.0247534066,
2.64975,-0.0216502789,
2.65,-0.0173031390,
2.65025,-0.0096184528,
2.6505,-0.0149540650,
2.65075,-0.0067417603,
2.651,-0.0007581463,
2.65125,-0.0017263405,
2.6515,-0.0351393372,
2.65175,0.0071452521,
2.652,-0.0044655344,
2.65225,0.0273746457,
2.6525,-0.0311282948,
2.65275,-0.0082641449,
2.653,0.0158930719,
2.65325,-0.0071803723,
2.6535,0.0155568542,
2.65375,0.0091145365,
2.654,-0.0084936693,
2.65425,0.0103287175,
2.6545,-0.0063444823,
2.65475,-0.0234890934,
2.655,-0.0140763251,
2.65525,-0.0024025943,
2.6555,-0.0022205601,
2.65575,-0.0300931558,
2.656,-0.0199983548,
2.65625,-0.0180059317,
2.6565,-0.0398511775,
2.65675,-0.0285690203,
2.657,-0.0131534450,
2.65725,0.0076935538,
2.6575,0.0058360239,
2.65775,0.0129557764,
2.658,0.0018734620,
2.65825,0.0282110274,
2.6585,0.0019359563,
2.65875,0.0082178526,
2.659,0.0052725049,
2.65925,0.0115726376,
2.6595,-0.0040993257,
2.65975,-0.0217952933,
2.66,-0.0546136349,
2.66025,-0.0101597533,
2.6605,0.0070041097,
2.66075,-0.0075903283,
2.661,0.0045484346,
2.66125,0.0018171425,
2.6615,-0.0021690715,
2.66175,-0.0174101274,
2.662,0.0027533658,
2.66225,0.0217991285,
